taxonID,acceptedNameUsageID,scientificName,namePublishedIn,taxonRank,vernacularName,taxonomicStatus,taxonRemarks,parentNameUsageID,genus,tribe,subfamily,family,order,acceptedNameUsage,parentNameUsage,modified
73eab6a86f426964f261b94ac2d1ad2e,3bb65d635c64f90bd0ac4e8eeb5c6b51,Adenoderris J. Sm.,Hist. Fil. 222 (1875),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
a4563078aed3452cf5867422fe14c836,3bb65d635c64f90bd0ac4e8eeb5c6b51,Aetopteron Ehrh.,"Beitr. 148 (1789), ex House, Amer. Fern J. 10: 88 (1920)",genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
94bbce4095c000d1c3d7eefaf87cf92a,3bb65d635c64f90bd0ac4e8eeb5c6b51,Amblia C. Presl,Tent. Pterid.: 184 (1836),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
becf82b44cf036493d0be5ed81762932,3bb65d635c64f90bd0ac4e8eeb5c6b51,Cyrtogonellum Ching,Bull. Fan Mem. Inst. Biol. Bot. 8: 327 (1938),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
3c3fbc1e7efec3604380d8f7b1275b70,3bb65d635c64f90bd0ac4e8eeb5c6b51,Cyrtomidictyum Ching,Bull. Fan Mem. Inst. Biol. Bot. 10: 182 (1940),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
c398940a3b163af56c322506c363b8da,3bb65d635c64f90bd0ac4e8eeb5c6b51,Hemesteum H. Lév.,Fl. Kouy-Tchéou: 496 (1915) (non Hemestheum Newman (1851)),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
7e0c3b0bd9d6d0b4637b82ef09ef5803,3bb65d635c64f90bd0ac4e8eeb5c6b51,Hemigonum J. Sm.,Hist. Fil. 204 (1875),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
1b280388cac452c6fef4ebf8df866fc4,3bb65d635c64f90bd0ac4e8eeb5c6b51,Hypopeltis Michx.,"Fl. bor. Amer. 2: 226 (1803), in obs., ex Bory, Bél., Voy. Indes Or., Bot. 2: 63 (1833)",genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
b304d2788008876cb5089bb67250429b,3bb65d635c64f90bd0ac4e8eeb5c6b51,Papuapteris C. Chr.,Brittonia 2: 300 (1937),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
b0adb08bb13d277b0c2e11455be65c3c,3bb65d635c64f90bd0ac4e8eeb5c6b51,Plecosorus Fée,Mém. Foug. 5 (Gen. Fil.): 150 (1852),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
81ca8d3acdc0e9f54a90b0659d4e0ee9,3bb65d635c64f90bd0ac4e8eeb5c6b51,Polystichum sect. Sorolepidium (Christ) Tagawa,Acta Phytotax. Geobot. 9: 122 (1940),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
6277e7aaa54b30bd6344482d3cd1dc54,3bb65d635c64f90bd0ac4e8eeb5c6b51,Porpaea C. Presl ms. ex Ettingsh.,Farnkr. Jetztw. 174 (1864),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
70c24e2162fbe170e069c37d465ebaeb,3bb65d635c64f90bd0ac4e8eeb5c6b51,Sorolepidium Christ,Bot. Gaz. 51: 350 (1911),genus,NA,synonym,NA,12331c9ac5daeda6f60eb62ba745bf84,Polystichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,Polystichum Roth,Dryopteridoideae B. K. Nayar,NA
e1828ebb010e3f552a65e49ccf76e684,NA,xDryostichum W. H. Wagner,Canad. J. Bot. 70(2): 247 (1992),genus,NA,accepted,Dryopteris x Polystichum,12331c9ac5daeda6f60eb62ba745bf84,xDryostichum,NA,Dryopteridoideae,Dryopteridaceae,Polypodiales,NA,Dryopteridoideae B. K. Nayar,NA
0a344932ef4082cdcd7c80bda91326af,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",Fern Gaz. 11: 154 (1975),subfamily,NA,accepted,NA,14cbbcd2ab5e77e5ab157c76fe694390,NA,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,Dryopteridaceae Herter,NA
46b68a3a33700fecd620d7e4c6f70f8c,NA,Arthrobotrya J. Sm.,Hist. Fil. 141 (1875),genus,NA,accepted,"Distribution: Australia, New Zealand",0a344932ef4082cdcd7c80bda91326af,Arthrobotrya,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
a19aab5a5fcedb58a0cbef0789a8879f,NA,Bolbitis Schott,Gen. Fil. pl. 13 (1835),genus,NA,accepted,"Distribution: Tropics / subtropics, mostly SE-Asia",0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
727f887c738b5b63ec22aa2e9ec1aeb9,a19aab5a5fcedb58a0cbef0789a8879f,Anapausia C. Presl,"Abh. Königl. Böhm. Ges. Wiss., ser. 5, 6: 185 (1851)",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
96eb3683626c1a119b00a82693ee0e8c,a19aab5a5fcedb58a0cbef0789a8879f,Campium C. Presl,"Tent. Pterid. 238, pl. 10 (22-23) (1836) emend. Copel., Philipp. J. Sci. 37: 341-402 (1928)",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
b65fb19b717afefd6e9d12189107014e,a19aab5a5fcedb58a0cbef0789a8879f,Cyrtogonium J. Sm.,J. Bot. (Hook.) 4: 154 (1841) (nom. superfl.),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
917f8bd4fc27aae309fedf0fa1aa2765,a19aab5a5fcedb58a0cbef0789a8879f,Danaeopsis C. Presl,Suppl. Tent. Pterid. 39 (1845),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
b69ed031ca60bc90cc67e6ad26754ac9,a19aab5a5fcedb58a0cbef0789a8879f,Edanyoa Copel.,"Philipp. J. Sci., Bot. 81: 22, pl. 17 (1952)",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
6fe94ca28b5c5f6527cac14092fd5505,a19aab5a5fcedb58a0cbef0789a8879f,Egenolfia Schott,Gen. Fil. (1835) ad t. 16,genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
7c1bb789424402a8ddb85391c1c272e5,a19aab5a5fcedb58a0cbef0789a8879f,Heteroneuron Fée,"Mém. Foug. 2 (Acrost.) 20, 91 (1845)",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
93fb5601614f225a5777990adb3a7ed0,a19aab5a5fcedb58a0cbef0789a8879f,Heteroneurum C. Presl,"Abh. Königl. Böhm. Ges. Wiss., ser. 5, 6: 168 (1851), nom. illeg.",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
6cb6bfaf66d7d669e5e40f63526daba4,a19aab5a5fcedb58a0cbef0789a8879f,Jenkinsia Hook.,Gen. Fil. t. 75b (1841),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
9a6d0d9ae0abe87861e3a490d2669e53,a19aab5a5fcedb58a0cbef0789a8879f,Lacaussadea Gaudich.,"Voy. Bonite, t. 118-120 (1846)",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
365a7b48db9dc87e0bed93a50738069b,a19aab5a5fcedb58a0cbef0789a8879f,Poecilopteris C. Presl,"Tent. Pterid. 241 (1836), orth. var.",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
0128874e19241600eb324520343c6d48,a19aab5a5fcedb58a0cbef0789a8879f,Poikilopteris Eschw.,Linnaea 2: 117 (1827),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Bolbitis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Bolbitis Schott,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
8b6bb720e0e37b729339e60350e98194,NA,Elaphoglossum Schott ex J. Sm.,J. Bot. (Hook.) 4: 148 (1841),genus,NA,accepted,"Distribution: Pantropical and south-temperate, mostly tropical America (over 500), 1 in Australia, very few north-temperate (Azores, Japan)",0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
ed8fd037b87fa9ab902445a4753e70cb,8b6bb720e0e37b729339e60350e98194,Aconiopteris C. Presl,Tent. Pterid. 236 (1836),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
73223543eb69e492bee2606108222815,8b6bb720e0e37b729339e60350e98194,Acrostichum Fée,"Mém. Foug. 2 (Hist. Acrostich.) 8, 27 (1845) (non L.)",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
c470dcaff9696708c6b88f64e5c07c34,8b6bb720e0e37b729339e60350e98194,Acrostichum sect. Elaphoglossum Hook.,Sp. Fil. 5: 195-241 (1864),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
5b61961e9a62add73cfb07704f009bd1,8b6bb720e0e37b729339e60350e98194,Condyloneura Christ,Neue Denkschr. Allg. Schweiz. Ges. Gesammten Naturwiss. 36 [Monogr. Elaphoglossum]: 22 (1899),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
50c058e691e6738a1729c9d76a904707,8b6bb720e0e37b729339e60350e98194,Craspedoglossa Christ,Neue Denkschr. Allg. Schweiz. Ges. Gesammten Naturwiss. 36 [Monogr. Elaphoglossum]: 20 (1899),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
cf599a1ca07d59519d5c35b83a9c8ef0,8b6bb720e0e37b729339e60350e98194,Dictyoglossum J. Sm.,Bot. Mag. 72 (1846) Comp. 18,genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
80c1090db251f5cf1b787d5cbbad6677,8b6bb720e0e37b729339e60350e98194,Elaphoglossum Schott,Gen. Fil. ad tab. 14 (1834),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
14bfeca820351dd53c299223fe909ad6,8b6bb720e0e37b729339e60350e98194,Gymnoglossa Christ,Neue Denkschr. Allg. Schweiz. Ges. Gesammten Naturwiss. 36 [Monogr. Elaphoglossum]: 22 (1899),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
672a14cfcb0b09f23172e718b451d5ae,8b6bb720e0e37b729339e60350e98194,Hymenodium Fée,"Mém. Foug. 2 (Hist. Acrostich.): 20, 90 (1845)",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
b301dfb67aa32d2de30c9b8b2544ba32,8b6bb720e0e37b729339e60350e98194,Microstaphyla C. Presl,Abh. Königl. Böhm. Ges. Wiss. 5(6) (Epim. Bot.): 160 (1851),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
d940a380c684e324c13e98a47e82e83e,8b6bb720e0e37b729339e60350e98194,Nebroglossa C. Presl,Abh. Königl. Böhm. Ges. Wiss. 5(6) (Epim. Bot.): 166 (1851),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
f776fca89c58aa287ebc8437d81c39ce,8b6bb720e0e37b729339e60350e98194,Olfersia C. Presl,"Tent. Pterid. 232 (1836) (p. p. max., non Raddi)",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
eaf8a21e31ccf5d9c7c98e7640e1acc0,8b6bb720e0e37b729339e60350e98194,Oligolepidum T. Moore,Index Filic. (T. Moore) 16 (1857),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
3c76ef5038a2ca0185df4ed159949222,8b6bb720e0e37b729339e60350e98194,Pachyglossa Christ,Neue Denkschr. Allg. Schweiz. Ges. Gesammten Naturwiss. 36 [Monogr. Elaphoglossum]: 20 (1899),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
3564dcefe14b2c47227fd097a70cb9ae,8b6bb720e0e37b729339e60350e98194,Peltapteris Link,Fil. Spec. 147 (1841),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
9307c61acaaf3031537c9198610592b4,8b6bb720e0e37b729339e60350e98194,Platyglossa Christ,Neue Denkschr. Allg. Schweiz. Ges. Gesammten Naturwiss. 36 [Monogr. Elaphoglossum]: 20 (1899),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
8d8fac62940aeebf534167c6be93e1c3,8b6bb720e0e37b729339e60350e98194,Rhipidopteris Fée,"Mém. Foug. 2 (Hist. Acrostich.): 14, 78 (1845)",genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
16267c0ff9db08cee5dc833251d80624,8b6bb720e0e37b729339e60350e98194,Rhipidopteris Schott,Gen. Fil. ad t. 14 (1834),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Elaphoglossum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Elaphoglossum Schott ex J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
f502884b929766f0d75ed509c9de4326,NA,Lastreopsis Ching,Bull. Fan Mem. Inst. Biol. Bot. 8: 157 (1938),genus,NA,accepted,"Distribution: SE-Asia, Pacific. Division between this and Parapolystichum still partially unclear. The 3 remaining New World members need transfer in other genera.",0a344932ef4082cdcd7c80bda91326af,Lastreopsis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
f42dfa1ed3db100d6a2ec5608a0782dd,f502884b929766f0d75ed509c9de4326,Coveniella Tindale,Gard. Bull. Singapore 39: 169 (1987),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Lastreopsis,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Lastreopsis Ching,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
f2c86adbf3bacbbc93571130ff0953fc,NA,Lomagramma J. Sm.,J. Bot. (Hook.) 4: 152 (1841),genus,NA,accepted,Distribution: S-China to E-Polynesia. The genus should be included in Bolbitis fide Fraser-Jenkins (2018) but not all combinations are available,0a344932ef4082cdcd7c80bda91326af,Lomagramma,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
0c015b22244b2e8d8a40682e38566879,f2c86adbf3bacbbc93571130ff0953fc,Cheilolepton Fée,Mém. Foug. 2 (Hist. Acrostich.) 19 (1845),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Lomagramma,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Lomagramma J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
001ce2746dbc86b091de9a578f772bb6,f2c86adbf3bacbbc93571130ff0953fc,Chorizopteris T. Moore,Gard. Chron. Agr. Gaz.: 854 (1855),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Lomagramma,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Lomagramma J. Sm.,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
6e1a7098b37a32f59ca4d4b3173f2e03,NA,Megalastrum Holttum,Gard. Bull. Singapore 39(2): 161 (1986 Publ. 1987),genus,NA,accepted,"Distribution: Mainly tropical America, few tropical Africa, Madagascar, Mascarenes, subantarctic islands",0a344932ef4082cdcd7c80bda91326af,Megalastrum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
337e44f510e7e6e24701e66ddfd74bf4,6e1a7098b37a32f59ca4d4b3173f2e03,Ctenitis sect. Subincisae (C. Chr.) Tindale,NA,genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Megalastrum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Megalastrum Holttum,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
bba109cedcb546aa7748c156f2d1f85c,6e1a7098b37a32f59ca4d4b3173f2e03,Dryopteris sect. Subincisae C. Chr.,NA,genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Megalastrum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Megalastrum Holttum,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
045ee064d2648af5625053979ef2d740,NA,"Mickelia R. C. Moran, Labiak & Sundue",Brittonia 62(4): 338 (-339) (2010),genus,NA,accepted,Distribution: Neotropics,0a344932ef4082cdcd7c80bda91326af,Mickelia,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
aed304485ba0022561128ca80f48dfd2,045ee064d2648af5625053979ef2d740,Anapausia subgen. Euryostichum C. Presl,Abh. Königl. Böhm. Ges. Wiss. 5(6) (Epim. Bot.): 188 (1851),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Mickelia,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,"Mickelia R. C. Moran, Labiak & Sundue","Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
231c2fd49be99d1416ff96d7d37cd751,NA,Parapolystichum (Keyserl.) Ching,Sunyatsenia 5: 239 (1940),genus,NA,accepted,Distribution: Pantropic and south-temperate. Separation from Lastreopsis see Labiak et al. 2014,0a344932ef4082cdcd7c80bda91326af,Parapolystichum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
0d074baae201f48a255fb1fff0192474,NA,Pleocnemia C. Presl,Tent. Pterid. 182 (1836),genus,NA,accepted,"Distribution: NE-India, SE-China, Taiwan through Malesia to Samoa",0a344932ef4082cdcd7c80bda91326af,Pleocnemia,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
45d55576fc855e18a966ff335042a9c6,0d074baae201f48a255fb1fff0192474,Arcypteris Underw.,Bull. Torrey Bot. Club 30: 678 (1903),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Pleocnemia,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Pleocnemia C. Presl,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
7dcf5472829384da162a0277ad901510,0d074baae201f48a255fb1fff0192474,Dictyopteris C. Presl,Tent. Pterid. 194 (1836),genus,NA,ambiguous synonym,NA,0a344932ef4082cdcd7c80bda91326af,Pleocnemia,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Pleocnemia C. Presl,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
2a301f1515e828501d4122a11d030212,NA,Rumohra Raddi,Opusc. sci. Bot. 3: 190 (1819) s. str.,genus,NA,accepted,"Distribution: 1 sp. pantropical, 1 Juan Fdz. Isl., 3 spp. Brazil, 5 Madagascar",0a344932ef4082cdcd7c80bda91326af,Rumohra,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
b3a40a1cc5a69c4cabd5cd506d0fe7ee,NA,Teratophyllum Mett. ex Kuhn,Ann. Mus. Bot. Lugduno-Batavi 4: 296 (1869),genus,NA,accepted,Distribution: Malesia,0a344932ef4082cdcd7c80bda91326af,Teratophyllum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,NA,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
59e64d35da2c036938510cd983672a62,b3a40a1cc5a69c4cabd5cd506d0fe7ee,Acrostichum L.,Racib. Fl. Buitenz. 1: 53 (1898) (p. p.),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Teratophyllum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Teratophyllum Mett. ex Kuhn,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
1cfb7cbb8fd17512f9f1d41ed41074ef,b3a40a1cc5a69c4cabd5cd506d0fe7ee,Lomariopsis Fée,Mém. Foug. 2 (Hist. Acrostich.) 71 (1845) (p. p.),genus,NA,synonym,NA,0a344932ef4082cdcd7c80bda91326af,Teratophyllum,NA,Elaphoglossoideae,Dryopteridaceae,Polypodiales,Teratophyllum Mett. ex Kuhn,"Elaphoglossoideae (Pic. Serm.) Crabbe, Jermy & Mickel",NA
